,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,negre,negre2,marro,roig,roig2,taronja,groc,verd,blau,lila,gris,blanc,label
143,47,15,15,7,3,1,0,0.4413419495884774,0.0291495198902606,1.1154245970507544,0.0,0.0,0.0,1.687028463648834,0.0,0.0,0.0,7.868548525377229,161.97067365397805,100k
144,48,16,0,0,0,0,0,0.1571341306584362,0.0,0.0327932098765432,0.0,0.0,0.0,0.9491812414266118,0.1821844993141289,0.0391696673525377,0.0,7.839854466735254,171.96668167009602,560k
145,49,17,1,1,1,1,0,63.75,0.0,0.0,0.3083472650891632,0.0,0.0,0.997460133744856,0.0,0.0,0.0715074159807956,70.8624828532236,124.89794988854597,820k
146,50,18,2,2,2,0,0,0.0,0.0,0.0,0.3083472650891632,0.0,0.0,0.997460133744856,0.0,0.0,0.0715074159807956,9.29778592249657,180.2524326989026,820k
147,51,19,3,3,3,1,0,0.0159411436899862,0.0,0.0596654235253772,1.5708858453360768,0.0136638374485596,0.0,1.9953757287379967,0.0,0.0,2.7600951646090537,4.968171296296297,87.24496849279835,270k
148,52,20,4,4,0,0,0,0.0,0.011386531207133,0.4836998456790123,0.8211966306584362,0.0,0.0,0.4914426868998628,0.0,0.0,0.3033371913580246,4.71857853223594,47.56791730967078,220k
149,53,21,5,5,1,1,0,63.75,0.0,0.4518175582990398,0.6071298439643347,0.0,0.0970132458847736,1.627818501371742,0.0,0.0,0.2892178926611797,69.33805405521262,112.11861818415638,330k
150,54,22,6,6,2,0,0,0.0428133573388203,0.0,0.2828414351851852,1.191031164266118,0.0,0.0,1.7216435185185186,0.0,0.0,0.0797057184499314,7.307420267489712,105.59276941872427,820k
151,55,23,7,7,3,1,0,0.0,0.0,0.2873960476680384,0.0,0.0,0.5611282578875172,1.966681670096022,0.0,0.0,0.0182184499314128,6.425647290809328,179.89762838648835,390k
152,56,24,8,0,0,0,0,63.80055619855967,0.0,0.0,0.0,0.0,0.0,1.063957475994513,0.0341595936213991,0.1111325445816186,0.0,69.19777199074075,84.81234996570645,560k
153,57,25,9,1,1,1,0,63.75,0.0,0.0,0.0,0.0,0.0,2.003574031207133,0.0,0.0,1.866480195473251,71.59076538923182,100.54808063271604,470k
154,58,26,10,2,2,0,0,0.0,0.0,0.151213134430727,0.0,0.0,0.3338530949931413,1.4492776920438957,0.0,0.0,0.0,7.230902777777778,198.621640303498,390k
155,59,27,11,3,3,1,0,0.1580450531550068,0.0,1.407375257201646,0.0,0.0,0.0,2.3105549125514404,0.0,0.0,0.0,8.397339034636488,147.43052876371743,100K
156,60,28,12,4,0,0,0,64.19134194958848,0.0291495198902606,1.1154245970507544,0.0,0.0,0.0,1.687028463648834,0.0,0.0,0.0,69.3385095164609,106.3925593707133,100k
157,61,29,13,5,1,1,0,63.89802490569273,0.011386531207133,0.1821844993141289,0.6695280349794238,0.0,0.0,1.1955857767489713,0.0,0.0,0.2873960476680384,72.09313914609054,64.84447337962963,820k
158,62,30,14,6,2,0,0,0.0,0.0,0.0250503686556927,0.039625128600823,0.0,0.0,2.635298782578875,0.0,0.0,2.468144504458162,6.33683234739369,182.27058149005487,270k
159,63,31,15,7,3,1,0,0.1480249056927297,0.011386531207133,0.1821844993141289,0.6695280349794238,0.0,0.0,1.1955857767489713,0.0,0.0,0.2873960476680384,8.338129072359397,96.7267607596022,820k
160,64,0,0,0,0,0,0,64.29199888545953,0.2732767489711934,2.030446244855967,0.0,0.0,0.0,1.1427522719478738,0.0,0.0,0.0601208847736625,78.68047518004116,79.15233303326475,100k
161,65,1,1,1,1,1,0,63.907134130658434,0.0,0.0327932098765432,0.0,0.0,0.0,0.9491812414266118,0.1821844993141289,0.0391696673525377,0.0,71.58985446673525,112.56405928497942,560k
162,66,2,2,2,2,0,0,63.75,0.0,0.1976701817558299,0.0,0.0,0.719173311042524,0.7305598422496571,0.0,0.0,0.0300604423868312,70.84426440329219,116.63542738340192,390k
163,67,3,3,3,3,1,0,63.75,0.1070333933470507,1.5818169152949246,0.1894718792866941,0.0186739111796982,0.0,2.2158189729080933,0.0,0.0,0.7524219821673526,74.14317022462276,122.38425925925924,120k
164,68,4,4,4,0,0,0,0.0,0.0136638374485596,0.0227730624142661,0.0,0.0,0.0,2.4945612568587108,0.0,0.0,1.3017082475994513,7.089254329561043,172.4235093021262,470k
165,69,5,5,5,1,1,0,63.79600158607682,0.0,0.5702374828532236,0.0,0.0,0.0,0.6312692901234568,0.0,0.0,0.0,70.40337791495199,83.0324074074074,100k
166,70,6,6,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.1808181155692729,1.2693704989711934,0.0,0.0,0.0,9.108314043209877,187.1544924554184,390k
167,71,7,7,7,3,1,0,63.75,0.0250503686556927,1.025698731138546,0.1826399605624142,0.0,0.0,1.953928755144033,0.0,0.0,0.1694315843621399,67.83229916838134,77.28813014403292,120k
168,72,8,8,0,0,0,0,63.84154771090535,0.0,0.9742316100823044,0.8134537894375857,0.0,0.0,1.5157750342935528,0.0,0.0,0.122974537037037,68.27045288923182,124.97902199074076,120k
169,73,9,9,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.884698645404664,0.0,0.0,0.8872385116598079,7.423107424554184,127.39387752914952,470k
170,74,10,10,2,2,0,0,0.0,0.0,0.2404835390946502,0.8599108367626886,0.0,0.0,0.4449856395747599,0.0,0.0,0.1899273405349794,7.192644032921811,62.91422860939643,220k
171,75,11,11,3,3,1,0,63.75,0.0,0.1976701817558299,0.0,0.0,0.719173311042524,0.7305598422496571,0.0,0.0,0.0300604423868312,70.84426440329219,116.63542738340192,390k
172,76,12,12,4,0,0,0,63.83289394718793,0.0,0.0,0.0,0.0,0.0,1.0247878086419753,0.0,0.0,0.0,77.19521604938272,95.00830546982168,680k
173,77,13,13,5,1,1,0,63.75,0.0938250171467764,1.2520629715363512,0.4996409893689986,0.0,0.0,1.0348079561042525,0.0,0.0,0.3880529835390947,70.83333333333333,121.63775827331962,120k
174,78,14,14,6,2,0,0,63.75,0.0,0.3170010288065844,0.9965492112482852,0.0,0.0,1.682929312414266,0.0,0.0,0.0792502572016461,70.64659422153635,89.18842163923182,820k
175,79,15,15,7,3,1,0,0.0,0.0,0.011386531207133,0.5702374828532236,0.0,0.2208987054183813,1.787229938271605,0.0,0.0,0.0,6.676606438614541,161.67098015260632,330k
176,80,16,0,0,0,0,0,63.75,0.0,0.011386531207133,0.5702374828532236,0.0,0.2208987054183813,1.787229938271605,0.0,0.0,0.0,69.87048825445817,108.18889853395062,330k
177,81,17,1,1,1,1,0,0.0209512174211248,0.0528335048010973,0.5137602880658436,0.0,0.0,0.0,0.9036351165980796,0.0,0.0,0.0,6.06127829218107,150.52675432956104,100K
178,82,18,2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.003574031207133,0.0,0.0,1.866480195473251,7.833022548010974,147.25836441186556,470k
179,83,19,3,3,3,1,0,63.75,0.0,0.4518175582990398,0.6071298439643347,0.0,0.0970132458847736,1.627818501371742,0.0,0.0,0.2892178926611797,69.33805405521262,112.11861818415638,330k
180,84,20,4,4,0,0,0,0.0,0.0,0.1976701817558299,0.0,0.0,0.719173311042524,0.7305598422496571,0.0,0.0,0.0300604423868312,7.067847650891633,162.31500235768175,390k
181,85,21,5,5,1,1,0,63.75,0.1275291495198902,1.5649648491083676,0.0,0.0,0.0,1.5535783179012346,0.0,0.0,0.0,72.17512217078189,102.89689429012346,180k
182,86,22,6,6,2,0,0,63.75,0.0,0.2382062328532236,1.287133487654321,0.0,0.0,1.5144086505486969,0.0,0.0,2.693142361111111,67.46656378600824,25.10547946673525,270k
183,87,23,7,7,3,1,0,64.09569508744856,0.0432688185871056,2.160708161865569,0.0,0.0,0.0,2.507769633058985,0.0,0.0,0.0573881172839506,75.15748242455419,111.14438657407408,100k
184,88,24,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5989315414951989,1.912937242798354,0.0,0.0,0.0,6.251205632716049,161.4637452846365,390k
185,89,25,9,1,1,1,0,63.75,0.0,0.2873960476680384,0.0,0.0,0.5611282578875172,1.966681670096022,0.0,0.0,0.0182184499314128,70.17610275205762,117.90160965363512,390k
186,90,26,10,2,2,0,0,63.78051590363512,0.011386531207133,0.0,0.0,0.0,0.0,1.843707133058985,0.1043006258573388,0.0787947959533607,0.0,73.69955096879286,97.06744577331962,560k
187,91,27,11,3,3,1,0,0.5419988854595336,0.2732767489711934,2.030446244855967,0.0,0.0,0.0,1.1427522719478738,0.0,0.0,0.0601208847736625,14.925009645061728,134.16430898491083,100k
188,92,28,12,4,0,0,0,63.75,0.0,0.0,0.0,0.0,0.1808181155692729,1.2693704989711934,0.0,0.0,0.0,71.9856502914952,132.48137967249656,390k
189,93,29,13,5,1,1,0,0.0,0.0,0.3420513974622771,0.0,0.0,1.3076292438271604,1.2087941529492456,0.0,0.0,0.0956468621399177,5.517002100480109,209.8988608110425,330k
190,94,30,14,6,2,0,0,0.2113340192043895,0.011386531207133,0.6677061899862826,0.0,0.0,0.0,0.6007533864883402,0.040991512345679,0.0,0.0,5.386284722222222,138.6619888117284,150k
191,95,31,15,7,3,1,0,0.0,0.0,0.2873960476680384,0.0,0.0,0.5611282578875172,1.966681670096022,0.0,0.0,0.0182184499314128,6.425647290809328,179.89762838648835,390k
192,0,0,0,0,0,0,0,63.75,0.0,0.3170010288065844,0.9965492112482852,0.0,0.0,1.682929312414266,0.0,0.0,0.0792502572016461,70.64659422153635,89.18842163923182,820k
193,1,1,1,1,1,1,0,63.75,0.0,0.0378032836076817,0.4714023919753086,0.0,0.0,0.9022687328532236,0.0,0.0,0.2914951989026063,67.60775677297669,21.490028077846365,220k
194,2,2,2,2,2,0,0,0.0,0.0,0.0,0.3083472650891632,0.0,0.0,0.997460133744856,0.0,0.0,0.0715074159807956,9.29778592249657,180.2524326989026,820k
195,3,3,3,3,3,1,0,63.78370413237312,0.0,0.0,0.0,0.0,0.0,1.5827278377914953,0.0,0.5757030178326474,0.0191293724279835,76.94152413408779,78.44818994341564,680k
196,4,4,4,4,0,0,0,63.75,0.0,0.0810721021947873,0.0883594821673525,0.0851712534293552,0.0,2.5888417352537725,0.0,0.0,3.3098368912894376,69.17363254458162,123.00368655692728,270k
197,5,5,5,5,1,1,0,0.0,0.0,0.7045985510973937,0.4600158607681756,0.0,0.0,1.366383744855967,0.0,0.0,0.2108785579561042,6.538146219135802,165.0104220250343,120k
198,6,6,6,6,2,0,0,63.75,0.0136638374485596,0.0227730624142661,0.0,0.0,0.0,2.4945612568587108,0.0,0.0,1.3017082475994513,70.83970979080932,114.5967828360768,470k
199,7,7,7,7,3,1,0,0.0,0.0,0.0378032836076817,0.4714023919753086,0.0,0.0,0.9022687328532236,0.0,0.0,0.2914951989026063,4.495857981824417,46.3973819015775,220k
200,8,8,8,0,0,0,0,0.0,0.0,0.096102323388203,0.0,0.0,1.4993784293552812,1.0689675497256517,0.0,0.0,0.0,4.394745584705076,192.6104627486283,330k
201,9,9,9,1,1,1,0,0.0,0.0,0.151213134430727,0.0,0.0,0.3338530949931413,1.4492776920438957,0.0,0.0,0.0,7.230902777777778,198.621640303498,390k
202,10,10,10,2,2,0,0,0.0,0.0,0.0250503686556927,0.039625128600823,0.0,0.0,2.635298782578875,0.0,0.0,2.468144504458162,6.33683234739369,182.27058149005487,270k
203,11,11,11,3,3,1,0,0.0,0.0,0.0136638374485596,0.2801086676954732,0.0,0.0,0.5547518004115226,0.0,0.0,0.0751511059670781,4.740440672153635,87.85619748799725,220k
204,12,12,12,4,0,0,0,0.0159411436899862,0.0,0.0596654235253772,1.5708858453360768,0.0136638374485596,0.0,1.9953757287379967,0.0,0.0,2.7600951646090537,4.968171296296297,87.24496849279835,270k
205,13,13,13,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.5989315414951989,1.912937242798354,0.0,0.0,0.0,6.251205632716049,161.4637452846365,390k
206,14,14,14,6,2,0,0,64.29199888545953,0.2732767489711934,2.030446244855967,0.0,0.0,0.0,1.1427522719478738,0.0,0.0,0.0601208847736625,78.68047518004116,79.15233303326475,100k
207,15,15,15,7,3,1,0,63.75,0.0,0.1452921382030178,0.0,0.0,0.7086977023319616,0.7706404320987654,0.0,0.0,0.0,68.74003343621399,119.19785236625516,390k
208,16,16,0,0,0,0,0,63.75,0.0250503686556927,1.025698731138546,0.1826399605624142,0.0,0.0,1.953928755144033,0.0,0.0,0.1694315843621399,67.83229916838134,77.28813014403292,120k
209,17,17,1,1,1,1,0,63.77095121742113,0.0,0.0159411436899862,0.0,0.0,0.0,0.7173514660493827,0.0,0.4427083333333333,0.0,73.55471429183814,115.2799747085048,680k
210,18,18,2,2,2,0,0,63.79600158607682,0.0,0.5702374828532236,0.0,0.0,0.0,0.6312692901234568,0.0,0.0,0.0,70.40337791495199,83.0324074074074,100k
211,19,19,3,3,3,1,0,63.85976616083676,0.0,0.4709469307270233,0.0,0.0,0.0,1.3458879886831276,0.0,0.0,0.0300604423868312,71.93099494170096,59.19311021090535,180k
212,20,20,4,4,0,0,0,0.0,0.0,0.0888149434156378,0.3006044238683127,0.0182184499314128,0.0,0.8749410579561042,0.0,0.0,0.9500921639231824,4.177035108024692,67.78310935356653,220k
213,21,21,5,5,1,1,0,63.75,0.0,0.1161426183127572,0.193571030521262,0.0,0.0,0.0,0.0,0.0,1.4488222307956105,72.30720593278464,136.56504522462276,270k
214,22,22,6,6,2,0,0,0.0,0.0,0.096102323388203,0.0,0.0,1.4993784293552812,1.0689675497256517,0.0,0.0,0.0,4.394745584705076,192.6104627486283,330k
215,23,23,7,7,3,1,0,63.84154771090535,0.0,0.9742316100823044,0.8134537894375857,0.0,0.0,1.5157750342935528,0.0,0.0,0.122974537037037,68.27045288923182,124.97902199074076,120k
216,24,24,8,0,0,0,0,0.0209512174211248,0.0528335048010973,0.5137602880658436,0.0,0.0,0.0,0.9036351165980796,0.0,0.0,0.0,6.06127829218107,150.52675432956104,100K
217,25,25,9,1,1,1,0,63.77095121742113,0.0528335048010973,0.5137602880658436,0.0,0.0,0.0,0.9036351165980796,0.0,0.0,0.0,68.69357638888889,99.62577160493828,100K
218,26,26,10,2,2,0,0,63.75,0.0,0.0,0.0,0.0,0.0,0.8708419067215364,0.0,0.0,0.0,73.13113533093278,111.18811085390946,680k
219,27,27,11,3,3,1,0,0.0,0.0,0.0888149434156378,0.3006044238683127,0.0182184499314128,0.0,0.8749410579561042,0.0,0.0,0.9500921639231824,4.177035108024692,67.78310935356653,220k
220,28,28,12,4,0,0,0,63.75,0.0,0.3420513974622771,0.0,0.0,1.3076292438271604,1.2087941529492456,0.0,0.0,0.0956468621399177,69.27337855795611,147.70653828017834,330k
221,29,29,13,5,1,1,0,63.90804505315501,0.0,1.407375257201646,0.0,0.0,0.0,2.3105549125514404,0.0,0.0,0.0,70.50039116083676,95.67555619855968,100K
222,30,30,14,6,2,0,0,0.0,0.0696855709876543,1.4606642232510287,0.0,0.0,0.0,1.5153195730452675,0.0,0.0,0.0,8.740756815843621,149.14625128600824,180k
223,31,31,15,7,3,1,0,63.75,0.0,0.0,0.0,0.0,0.0,0.8708419067215364,0.0,0.0,0.0,73.13113533093278,111.18811085390946,680k
224,32,0,0,0,0,0,0,63.75,0.0136638374485596,0.0227730624142661,0.0,0.0,0.0,2.4945612568587108,0.0,0.0,1.3017082475994513,70.83970979080932,114.5967828360768,470k
225,33,1,1,1,1,1,0,0.0,0.0,0.011386531207133,0.5702374828532236,0.0,0.2208987054183813,1.787229938271605,0.0,0.0,0.0,6.676606438614541,161.67098015260632,330k
226,34,2,2,2,2,0,0,0.0,0.0,0.4518175582990398,0.6071298439643347,0.0,0.0970132458847736,1.627818501371742,0.0,0.0,0.2892178926611797,5.585776748971194,165.37843471364883,330k
227,35,3,3,3,3,1,0,63.75,0.0,0.151213134430727,0.0,0.0,0.3338530949931413,1.4492776920438957,0.0,0.0,0.0,70.99183384773663,139.50140389231825,390k
228,36,4,4,4,0,0,0,64.24463091563786,0.0,0.0,0.0,0.0,0.0,0.9796971450617284,0.0482788923182441,0.0541998885459533,0.011386531207133,74.87418552812072,105.88472007887518,560k
229,37,5,5,5,1,1,0,63.80055619855967,0.0,0.0,0.0,0.0,0.0,1.063957475994513,0.0341595936213991,0.1111325445816186,0.0,69.19777199074075,84.81234996570645,560k
230,38,6,6,6,2,0,0,63.75,0.0,0.5306123542524005,0.0,0.0,0.0,0.4540948645404664,0.0,0.0,0.0,69.28977516289437,46.95350008573388,180k
231,39,7,7,7,3,1,0,0.1097661608367626,0.0,0.4709469307270233,0.0,0.0,0.0,1.3458879886831276,0.0,0.0,0.0300604423868312,8.164598336762689,82.1542781207133,180k
232,40,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6348433213305897,0.0,0.0,1.075344007201646,6.6119309413580245,110.46438293038408,470k
233,41,9,9,1,1,1,0,63.75,0.0,0.0,0.1967592592592592,0.0,0.0,1.336778763717421,0.0,0.0,0.2313743141289437,73.1060849622771,85.48870991941016,820k
234,42,10,10,2,2,0,0,0.0915477109053498,0.0,0.9742316100823044,0.8134537894375857,0.0,0.0,1.5157750342935528,0.0,0.0,0.122974537037037,6.165123456790123,181.31502379115227,120k
235,43,11,11,3,3,1,0,63.89802490569273,0.011386531207133,0.1821844993141289,0.6695280349794238,0.0,0.0,1.1955857767489713,0.0,0.0,0.2873960476680384,72.09313914609054,64.84447337962963,820k
236,44,12,12,4,0,0,0,0.0337041323731138,0.0,0.0,0.0,0.0,0.0,1.5827278377914953,0.0,0.5757030178326474,0.0191293724279835,13.191068672839506,131.02390367798353,680k
237,45,13,13,5,1,1,0,63.75,0.0,0.0879040209190672,0.0,0.0,1.202417695473251,0.8357713906035665,0.0,0.0,0.0250503686556927,69.09210498113855,112.95484503600824,330k
238,46,14,14,6,2,0,0,0.0,0.0,0.011386531207133,0.0,0.0,1.2443201303155007,0.80525548696845,0.0,0.0,0.0,5.038767789780521,149.4732724622771,330k
239,47,15,15,7,3,1,0,63.75,0.0,0.1284400720164609,0.620338220164609,0.0,0.0,0.8521679955418381,0.0,0.0,0.1411929869684499,68.02632566015089,71.20316786694102,220k
240,48,16,0,0,0,0,0,0.1480249056927297,0.011386531207133,0.1821844993141289,0.6695280349794238,0.0,0.0,1.1955857767489713,0.0,0.0,0.2873960476680384,8.338129072359397,96.7267607596022,820k
241,49,17,1,1,1,1,0,63.75,0.0,0.7045985510973937,0.4600158607681756,0.0,0.0,1.366383744855967,0.0,0.0,0.2108785579561042,70.29224537037037,108.83109889403292,120k
242,50,18,2,2,2,0,0,63.907134130658434,0.0,0.0327932098765432,0.0,0.0,0.0,0.9491812414266118,0.1821844993141289,0.0391696673525377,0.0,71.58985446673525,112.56405928497942,560k
243,51,19,3,3,3,1,0,64.24463091563786,0.0,0.0,0.0,0.0,0.0,0.9796971450617284,0.0482788923182441,0.0541998885459533,0.011386531207133,74.87418552812072,105.88472007887518,560k
244,52,20,4,4,0,0,0,0.0,0.0,0.2382062328532236,1.287133487654321,0.0,0.0,1.5144086505486969,0.0,0.0,2.693142361111111,3.712464634773663,38.801199202674894,270k
245,53,21,5,5,1,1,0,0.0,0.0,0.2404835390946502,0.8599108367626886,0.0,0.0,0.4449856395747599,0.0,0.0,0.1899273405349794,7.192644032921811,62.91422860939643,220k
246,54,22,6,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767543295610426,0.0,0.0,0.9824299125514404,9.28230024005487,171.2261016803841,470k
247,55,23,7,7,3,1,0,0.0,0.0,0.1452921382030178,0.0,0.0,0.7086977023319616,0.7706404320987654,0.0,0.0,0.0,5.942858367626887,167.4152574159808,390k
248,56,24,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708419067215364,0.0,0.0,0.0,10.16361775548697,164.5913976766118,680k
249,57,25,9,1,1,1,0,0.0,0.0,1.3982660322359397,0.0,0.0,0.0,1.388701346021948,0.0,0.0,0.0,4.109171382030178,66.10974472736625,150k
250,58,26,10,2,2,0,0,0.0,0.0,0.011386531207133,0.0,0.0,1.2443201303155007,0.80525548696845,0.0,0.0,0.0,5.038767789780521,149.4732724622771,330k
251,59,27,11,3,3,1,0,63.826062028463646,0.0,0.0136638374485596,0.0,0.0,0.0,0.6727162637174211,0.0,0.2272751628943758,0.0,72.39693179869684,88.14404899691358,680k
252,60,28,12,4,0,0,0,0.0,0.0,0.1161426183127572,0.193571030521262,0.0,0.0,0.0,0.0,0.0,1.4488222307956105,8.542631172839506,194.32436342592592,270k
253,61,29,13,5,1,1,0,0.0305159036351166,0.011386531207133,0.0,0.0,0.0,0.0,1.843707133058985,0.1043006258573388,0.0787947959533607,0.0,9.944996356310014,150.56319122942386,560k
254,62,30,14,6,2,0,0,63.75,0.0,0.0879040209190672,0.0,0.0,1.202417695473251,0.8357713906035665,0.0,0.0,0.0250503686556927,69.09210498113855,112.95484503600824,330k
255,63,31,15,7,3,1,0,0.0460015860768175,0.0,0.5702374828532236,0.0,0.0,0.0,0.6312692901234568,0.0,0.0,0.0,6.640625,127.35288601680384,100k
256,64,0,0,0,0,0,0,63.75,0.0,0.1161426183127572,0.193571030521262,0.0,0.0,0.0,0.0,0.0,1.4488222307956105,72.30720593278464,136.56504522462276,270k
257,65,1,1,1,1,1,0,63.76138653120713,0.0,0.0159411436899862,0.0,0.0,0.0,2.0691604509602195,0.1284400720164609,0.1316283007544581,0.0,74.44696287722908,112.32949674211248,560k
258,66,2,2,2,2,0,0,0.0305159036351166,0.011386531207133,0.0,0.0,0.0,0.0,1.843707133058985,0.1043006258573388,0.0787947959533607,0.0,9.944996356310014,150.56319122942386,560k
259,67,3,3,3,3,1,0,63.75,0.0,0.096102323388203,0.0,0.0,1.4993784293552812,1.0689675497256517,0.0,0.0,0.0,67.57541902434842,136.55274777091907,330k
260,68,4,4,4,0,0,0,0.0,0.0,1.3982660322359397,0.0,0.0,0.0,1.388701346021948,0.0,0.0,0.0,4.109171382030178,66.10974472736625,150k
261,69,5,5,5,1,1,0,0.0209512174211248,0.0,0.0159411436899862,0.0,0.0,0.0,0.7173514660493827,0.0,0.4427083333333333,0.0,9.79241683813443,165.90494791666666,680k
262,70,6,6,6,2,0,0,0.011386531207133,0.0,0.0,0.0,0.0,0.0,1.60367905521262,0.0,0.4841553069272977,0.0,13.127759559327846,156.48464291838135,680k
263,71,7,7,7,3,1,0,0.0209512174211248,0.0,0.0159411436899862,0.0,0.0,0.0,0.7173514660493827,0.0,0.4427083333333333,0.0,9.79241683813443,165.90494791666666,680k
264,72,8,8,0,0,0,0,63.75,0.0,0.1452921382030178,0.0,0.0,0.7086977023319616,0.7706404320987654,0.0,0.0,0.0,68.74003343621399,119.19785236625516,390k
265,73,9,9,1,1,1,0,63.75,0.1275291495198902,1.5649648491083676,0.0,0.0,0.0,1.5535783179012346,0.0,0.0,0.0,72.17512217078189,102.89689429012346,180k
266,74,10,10,2,2,0,0,63.75,0.0938250171467764,1.2520629715363512,0.4996409893689986,0.0,0.0,1.0348079561042525,0.0,0.0,0.3880529835390947,70.83333333333333,121.63775827331962,120k
267,75,11,11,3,3,1,0,63.79281335733882,0.0,0.2828414351851852,1.191031164266118,0.0,0.0,1.7216435185185186,0.0,0.0,0.0797057184499314,71.06880679869684,73.6858871313443,820k
268,76,12,12,4,0,0,0,0.0,0.0,0.3170010288065844,0.9965492112482852,0.0,0.0,1.682929312414266,0.0,0.0,0.0792502572016461,7.0637484996570645,119.18919860253772,820k
269,77,13,13,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.003574031207133,0.0,0.0,1.866480195473251,7.833022548010974,147.25836441186556,470k
270,78,14,14,6,2,0,0,0.0,0.0,0.5306123542524005,0.0,0.0,0.0,0.4540948645404664,0.0,0.0,0.0,6.388754929698217,67.64647097908093,180k
271,79,15,15,7,3,1,0,0.0915477109053498,0.0,0.9742316100823044,0.8134537894375857,0.0,0.0,1.5157750342935528,0.0,0.0,0.122974537037037,6.165123456790123,181.31502379115227,120k
272,80,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6348433213305897,0.0,0.0,1.075344007201646,6.6119309413580245,110.46438293038408,470k
273,81,17,1,1,1,1,0,0.0,0.0,0.0378032836076817,0.4714023919753086,0.0,0.0,0.9022687328532236,0.0,0.0,0.2914951989026063,4.495857981824417,46.3973819015775,220k
274,82,18,2,2,2,0,0,0.0,0.011386531207133,0.662696116255144,0.3634580761316872,0.0,0.0,1.1928530092592593,0.0,0.0,0.107488854595336,5.516091177983539,173.77121913580248,120k
275,83,19,3,3,3,1,0,63.75,0.0,0.2277306241426611,0.1748971193415638,0.0,0.0,0.0,0.0,0.0,1.3426997599451302,72.37552512002743,131.92662787208505,270k
276,84,20,4,4,0,0,0,63.85976616083676,0.0,0.4709469307270233,0.0,0.0,0.0,1.3458879886831276,0.0,0.0,0.0300604423868312,71.93099494170096,59.19311021090535,180k
277,85,21,5,5,1,1,0,0.1748971193415638,0.0,0.0,0.0,0.0,0.0,1.039818029835391,0.011386531207133,0.1061224708504801,0.0,9.53052662037037,162.7021444187243,560k
278,86,22,6,6,2,0,0,63.76639660493827,0.0,0.0596654235253772,1.5708858453360768,0.0136638374485596,0.0,1.9953757287379967,0.0,0.0,2.7600951646090537,67.01520168895748,60.38641868141289,270k
279,87,23,7,7,3,1,0,0.0,0.0250503686556927,1.025698731138546,0.1826399605624142,0.0,0.0,1.953928755144033,0.0,0.0,0.1694315843621399,4.773233882030178,125.11201667524006,120k
280,88,24,8,0,0,0,0,0.5419988854595336,0.2732767489711934,2.030446244855967,0.0,0.0,0.0,1.1427522719478738,0.0,0.0,0.0601208847736625,14.925009645061728,134.16430898491083,100k
281,89,25,9,1,1,1,0,64.09569508744856,0.0432688185871056,2.160708161865569,0.0,0.0,0.0,2.507769633058985,0.0,0.0,0.0573881172839506,75.15748242455419,111.14438657407408,100k
282,90,26,10,2,2,0,0,0.0,0.0,0.3170010288065844,0.9965492112482852,0.0,0.0,1.682929312414266,0.0,0.0,0.0792502572016461,7.0637484996570645,119.18919860253772,820k
283,91,27,11,3,3,1,0,0.011386531207133,0.0,0.0,0.0,0.0,0.0,1.60367905521262,0.0,0.4841553069272977,0.0,13.127759559327846,156.48464291838135,680k
284,92,28,12,4,0,0,0,63.75,0.0,0.0888149434156378,0.3006044238683127,0.0182184499314128,0.0,0.8749410579561042,0.0,0.0,0.9500921639231824,67.93842163923182,44.80918852880659,220k
285,93,29,13,5,1,1,0,0.0505561985596707,0.0,0.0,0.0,0.0,0.0,1.063957475994513,0.0341595936213991,0.1111325445816186,0.0,7.420374657064472,128.7379436728395,560k
286,94,30,14,6,2,0,0,0.0,0.0938250171467764,1.2520629715363512,0.4996409893689986,0.0,0.0,1.0348079561042525,0.0,0.0,0.3880529835390947,7.081511488340192,184.9915069873114,120k
287,95,31,15,7,3,1,0,63.75,0.0,0.2277306241426611,0.1748971193415638,0.0,0.0,0.0,0.0,0.0,1.3426997599451302,72.37552512002743,131.92662787208505,270k
